index,locationId,locationName,publicLocationName,latitude,longitude,currentTime,isDaytime,relativeHumidity,uvIndex,thunderstormProbability,cloudCover,timeZone_id,weatherCondition_iconBaseUri,weatherCondition_description_text,weatherCondition_description_languageCode,weatherCondition_type,temperature_degrees,temperature_unit,feelsLikeTemperature_degrees,feelsLikeTemperature_unit,dewPoint_degrees,dewPoint_unit,heatIndex_degrees,heatIndex_unit,windChill_degrees,windChill_unit,precipitation_probability_percent,precipitation_probability_type,precipitation_snowQpf_quantity,precipitation_snowQpf_unit,precipitation_qpf_quantity,precipitation_qpf_unit,airPressure_meanSeaLevelMillibars,wind_direction_degrees,wind_direction_cardinal,wind_speed_value,wind_speed_unit,wind_gust_value,wind_gust_unit,visibility_distance,visibility_unit,currentConditionsHistory_temperatureChange_degrees,currentConditionsHistory_temperatureChange_unit,currentConditionsHistory_maxTemperature_degrees,currentConditionsHistory_maxTemperature_unit,currentConditionsHistory_minTemperature_degrees,currentConditionsHistory_minTemperature_unit,currentConditionsHistory_snowQpf_quantity,currentConditionsHistory_snowQpf_unit,currentConditionsHistory_qpf_quantity,currentConditionsHistory_qpf_unit,error_code,error_message,error_status,dateTimeLocalFetch,time
860,84195,"Salakham Secondary School - Hadxaifong District, Vientiane Capital","Salakham Secondary School - Hadxaifong District, Vientiane Capital",17.880817,102.648658,2025-06-28T17:00:11.207825867Z,0.0,87.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,25.7,CELSIUS,28.6,CELSIUS,23.3,CELSIUS,28.6,CELSIUS,25.7,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.188,MILLIMETERS,1005.72,25.0,NORTH_NORTHEAST,8.0,KILOMETERS_PER_HOUR,14.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,1.0,CELSIUS,31.4,CELSIUS,24.4,CELSIUS,0.0,MILLIMETERS,21.8745,MILLIMETERS,,,,2025-06-29 00:00:06.904000+07:00,0000
1068,90402,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,2025-06-28T17:00:12.478121178Z,0.0,85.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,25.6,CELSIUS,28.3,CELSIUS,22.8,CELSIUS,28.3,CELSIUS,25.6,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.5766,MILLIMETERS,1005.9,25.0,NORTH_NORTHEAST,6.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,1.4,CELSIUS,30.3,CELSIUS,24.2,CELSIUS,0.0,MILLIMETERS,20.4268,MILLIMETERS,,,,2025-06-29 00:00:06.904000+07:00,0000
1069,90411,d83bda1bc98c Phongsaly - Phongsaly,d83bda1bc98c Phongsaly - Phongsaly,21.695,102.085,2025-06-28T17:00:13.763374521Z,0.0,96.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,21.0,CELSIUS,24.1,CELSIUS,20.5,CELSIUS,24.1,CELSIUS,21.0,CELSIUS,35.0,RAIN,0.0,MILLIMETERS,0.3073,MILLIMETERS,1005.85,45.0,NORTHEAST,2.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS,-0.6000000000000001,CELSIUS,26.3,CELSIUS,19.4,CELSIUS,0.0,MILLIMETERS,22.446,MILLIMETERS,,,,2025-06-29 00:00:06.904000+07:00,0000
1070,90412,May - Phongsaly,May - Phongsaly,21.172583,102.722705,2025-06-28T17:00:15.030010326Z,0.0,88.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,20.5,CELSIUS,23.1,CELSIUS,18.4,CELSIUS,23.1,CELSIUS,20.5,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.2235,MILLIMETERS,1006.56,155.0,SOUTH_SOUTHEAST,3.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,-0.30000000000000004,CELSIUS,24.1,CELSIUS,19.3,CELSIUS,0.0,MILLIMETERS,16.8429,MILLIMETERS,,,,2025-06-29 00:00:06.904000+07:00,0000
1071,90413,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ","Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",21.078865,102.505833,2025-06-28T17:00:16.306122079Z,0.0,93.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,20.3,CELSIUS,22.7,CELSIUS,19.0,CELSIUS,22.7,CELSIUS,20.3,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1005.78,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,0.5,CELSIUS,24.1,CELSIUS,18.9,CELSIUS,0.0,MILLIMETERS,12.4509,MILLIMETERS,,,,2025-06-29 00:00:06.904000+07:00,0000
1072,90414,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,2025-06-28T17:00:17.585911178Z,0.0,100.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,11.7,CELSIUS,16.3,CELSIUS,11.7,CELSIUS,16.3,CELSIUS,11.7,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1006.26,205.0,SOUTH_SOUTHWEST,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,0.4,CELSIUS,15.0,CELSIUS,9.0,CELSIUS,0.0,MILLIMETERS,21.5725,MILLIMETERS,,,,2025-06-29 00:00:06.904000+07:00,0000
1073,90415,Boon Neua - Phongsaly,Boon Neua - Phongsaly,21.656203,101.907985,2025-06-28T17:00:18.871480173Z,0.0,95.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,21.3,CELSIUS,24.2,CELSIUS,20.9,CELSIUS,24.2,CELSIUS,21.3,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.193,MILLIMETERS,1006.0,203.0,SOUTH_SOUTHWEST,6.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,-0.2,CELSIUS,25.0,CELSIUS,21.2,CELSIUS,0.0,MILLIMETERS,16.642,MILLIMETERS,,,,2025-06-29 00:00:06.904000+07:00,0000
1074,90419,"Long Secondary School - Long, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງລອງ","Long Secondary School - Long, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງລອງ",20.962029,100.82109,2025-06-28T17:00:20.142215678Z,0.0,95.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,22.3,CELSIUS,24.7,CELSIUS,21.5,CELSIUS,24.7,CELSIUS,22.3,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.16,MILLIMETERS,1006.0,203.0,SOUTH_SOUTHWEST,5.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,0.0,CELSIUS,25.4,CELSIUS,22.2,CELSIUS,0.0,MILLIMETERS,15.0545,MILLIMETERS,,,,2025-06-29 00:00:06.904000+07:00,0000
1075,90421,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,2025-06-28T17:00:21.426622760Z,0.0,95.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,22.3,CELSIUS,24.7,CELSIUS,21.5,CELSIUS,24.7,CELSIUS,22.3,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.16,MILLIMETERS,1006.0,203.0,SOUTH_SOUTHWEST,5.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,0.0,CELSIUS,25.4,CELSIUS,22.2,CELSIUS,0.0,MILLIMETERS,15.0545,MILLIMETERS,,,,2025-06-29 00:00:06.904000+07:00,0000
1076,90424,"La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ","La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ",20.870865,102.110246,2025-06-28T17:00:22.812802182Z,0.0,93.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,20.9,CELSIUS,23.4,CELSIUS,19.6,CELSIUS,23.4,CELSIUS,20.9,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1005.78,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,0.4,CELSIUS,24.8,CELSIUS,19.6,CELSIUS,0.0,MILLIMETERS,12.4509,MILLIMETERS,,,,2025-06-29 00:00:06.904000+07:00,0000
