index,locationId,locationName,publicLocationName,latitude,longitude,currentTime,isDaytime,relativeHumidity,uvIndex,thunderstormProbability,cloudCover,timeZone_id,weatherCondition_iconBaseUri,weatherCondition_description_text,weatherCondition_description_languageCode,weatherCondition_type,temperature_degrees,temperature_unit,feelsLikeTemperature_degrees,feelsLikeTemperature_unit,dewPoint_degrees,dewPoint_unit,heatIndex_degrees,heatIndex_unit,windChill_degrees,windChill_unit,precipitation_probability_percent,precipitation_probability_type,precipitation_snowQpf_quantity,precipitation_snowQpf_unit,precipitation_qpf_quantity,precipitation_qpf_unit,airPressure_meanSeaLevelMillibars,wind_direction_degrees,wind_direction_cardinal,wind_speed_value,wind_speed_unit,wind_gust_value,wind_gust_unit,visibility_distance,visibility_unit,currentConditionsHistory_temperatureChange_degrees,currentConditionsHistory_temperatureChange_unit,currentConditionsHistory_maxTemperature_degrees,currentConditionsHistory_maxTemperature_unit,currentConditionsHistory_minTemperature_degrees,currentConditionsHistory_minTemperature_unit,currentConditionsHistory_snowQpf_quantity,currentConditionsHistory_snowQpf_unit,currentConditionsHistory_qpf_quantity,currentConditionsHistory_qpf_unit,error_code,error_message,error_status,dateTimeLocalFetch,time
868,84195,"Salakham Secondary School - Hadxaifong District, Vientiane Capital","Salakham Secondary School - Hadxaifong District, Vientiane Capital",17.880817,102.648658,2025-06-23T17:00:11.617292618Z,0.0,89.0,0.0,30.0,96.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,25.2,CELSIUS,27.9,CELSIUS,23.1,CELSIUS,27.9,CELSIUS,25.2,CELSIUS,50.0,RAIN,0.0,MILLIMETERS,0.922,MILLIMETERS,1007.93,145.0,SOUTHEAST,8.0,KILOMETERS_PER_HOUR,18.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,-0.7000000000000001,CELSIUS,32.2,CELSIUS,24.6,CELSIUS,0.0,MILLIMETERS,18.1458,MILLIMETERS,,,,2025-06-24 00:00:07.208000+07:00,0000
1080,90402,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,2025-06-23T17:00:12.924545963Z,0.0,85.0,0.0,30.0,95.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,24.8,CELSIUS,27.1,CELSIUS,22.0,CELSIUS,27.1,CELSIUS,24.8,CELSIUS,45.0,RAIN,0.0,MILLIMETERS,0.9703,MILLIMETERS,1007.8,155.0,SOUTH_SOUTHEAST,5.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,-0.9,CELSIUS,32.2,CELSIUS,24.3,CELSIUS,0.0,MILLIMETERS,14.2113,MILLIMETERS,,,,2025-06-24 00:00:07.208000+07:00,0000
1081,90411,d83bda1bc98c Phongsaly - Phongsaly,d83bda1bc98c Phongsaly - Phongsaly,21.695,102.085,2025-06-23T17:00:14.211985835Z,0.0,100.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,20.4,CELSIUS,24.0,CELSIUS,20.4,CELSIUS,24.0,CELSIUS,20.4,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1008.3,180.0,SOUTH,2.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,0.5,CELSIUS,28.5,CELSIUS,19.4,CELSIUS,0.0,MILLIMETERS,15.3774,MILLIMETERS,,,,2025-06-24 00:00:07.208000+07:00,0000
1082,90412,May - Phongsaly,May - Phongsaly,21.172583,102.722705,2025-06-23T17:00:15.498208984Z,0.0,89.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,20.6,CELSIUS,23.2,CELSIUS,18.6,CELSIUS,23.2,CELSIUS,20.6,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.2997,MILLIMETERS,1008.83,180.0,SOUTH,2.0,KILOMETERS_PER_HOUR,2.0,KILOMETERS_PER_HOUR,14.0,KILOMETERS,1.1,CELSIUS,26.3,CELSIUS,19.4,CELSIUS,0.0,MILLIMETERS,9.1188,MILLIMETERS,,,,2025-06-24 00:00:07.208000+07:00,0000
1083,90413,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ","Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",21.078865,102.505833,2025-06-23T17:00:16.786597645Z,0.0,95.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,19.6,CELSIUS,22.3,CELSIUS,19.0,CELSIUS,22.3,CELSIUS,19.6,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1008.5,180.0,SOUTH,2.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,0.9,CELSIUS,27.7,CELSIUS,18.7,CELSIUS,0.0,MILLIMETERS,9.0097,MILLIMETERS,,,,2025-06-24 00:00:07.208000+07:00,0000
1084,90414,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,2025-06-23T17:00:18.072294259Z,0.0,100.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,10.7,CELSIUS,10.7,CELSIUS,10.7,CELSIUS,10.7,CELSIUS,10.7,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.1981,MILLIMETERS,1008.79,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,0.8,CELSIUS,16.4,CELSIUS,9.9,CELSIUS,0.0,MILLIMETERS,7.907,MILLIMETERS,,,,2025-06-24 00:00:07.208000+07:00,0000
1085,90415,Boon Neua - Phongsaly,Boon Neua - Phongsaly,21.656203,101.907985,2025-06-23T17:00:19.385583921Z,0.0,95.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,21.4,CELSIUS,24.2,CELSIUS,20.9,CELSIUS,24.2,CELSIUS,21.4,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0965,MILLIMETERS,1008.0,203.0,SOUTH_SOUTHWEST,6.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,0.30000000000000004,CELSIUS,26.6,CELSIUS,20.8,CELSIUS,0.0,MILLIMETERS,16.6039,MILLIMETERS,,,,2025-06-24 00:00:07.208000+07:00,0000
1086,90421,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,2025-06-23T17:00:20.681403065Z,0.0,95.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,21.7,CELSIUS,24.4,CELSIUS,21.0,CELSIUS,24.4,CELSIUS,21.7,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.16,MILLIMETERS,1008.0,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,0.30000000000000004,CELSIUS,26.7,CELSIUS,21.4,CELSIUS,0.0,MILLIMETERS,12.2048,MILLIMETERS,,,,2025-06-24 00:00:07.208000+07:00,0000
1087,90424,"La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ","La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ",20.870865,102.110246,2025-06-23T17:00:22.040471266Z,0.0,95.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,20.2,CELSIUS,23.0,CELSIUS,19.6,CELSIUS,23.0,CELSIUS,20.2,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1008.5,180.0,SOUTH,2.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,0.9,CELSIUS,28.3,CELSIUS,19.3,CELSIUS,0.0,MILLIMETERS,9.0097,MILLIMETERS,,,,2025-06-24 00:00:07.208000+07:00,0000
1088,90425,"Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້","Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້",20.914061,101.764456,2025-06-23T17:00:23.382448221Z,0.0,95.0,0.0,0.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,20.6,CELSIUS,23.2,CELSIUS,19.9,CELSIUS,23.2,CELSIUS,20.6,CELSIUS,10.0,RAIN,0.0,MILLIMETERS,0.0076,MILLIMETERS,1007.68,203.0,SOUTH_SOUTHWEST,5.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,0.7000000000000001,CELSIUS,27.4,CELSIUS,19.6,CELSIUS,0.0,MILLIMETERS,4.8134,MILLIMETERS,,,,2025-06-24 00:00:07.208000+07:00,0000
