index,locationId,locationName,publicLocationName,latitude,longitude,currentTime,isDaytime,relativeHumidity,uvIndex,thunderstormProbability,cloudCover,timeZone_id,weatherCondition_iconBaseUri,weatherCondition_description_text,weatherCondition_description_languageCode,weatherCondition_type,temperature_degrees,temperature_unit,feelsLikeTemperature_degrees,feelsLikeTemperature_unit,dewPoint_degrees,dewPoint_unit,heatIndex_degrees,heatIndex_unit,windChill_degrees,windChill_unit,precipitation_probability_percent,precipitation_probability_type,precipitation_snowQpf_quantity,precipitation_snowQpf_unit,precipitation_qpf_quantity,precipitation_qpf_unit,airPressure_meanSeaLevelMillibars,wind_direction_degrees,wind_direction_cardinal,wind_speed_value,wind_speed_unit,wind_gust_value,wind_gust_unit,visibility_distance,visibility_unit,currentConditionsHistory_temperatureChange_degrees,currentConditionsHistory_temperatureChange_unit,currentConditionsHistory_maxTemperature_degrees,currentConditionsHistory_maxTemperature_unit,currentConditionsHistory_minTemperature_degrees,currentConditionsHistory_minTemperature_unit,currentConditionsHistory_snowQpf_quantity,currentConditionsHistory_snowQpf_unit,currentConditionsHistory_qpf_quantity,currentConditionsHistory_qpf_unit,error_code,error_message,error_status,dateTimeLocalFetch,time
1081,90437,"PakXeng Secondary School - PakXeng, Luangprabang ມັດທະຍົມສົມບູນ ປາກແຊງ","PakXeng Secondary School - PakXeng, Luangprabang ມັດທະຍົມສົມບູນ ປາກແຊງ",20.174492,102.675657,2025-06-26T17:00:32.723850962Z,0.0,100.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,16.9,CELSIUS,20.8,CELSIUS,16.9,CELSIUS,20.8,CELSIUS,16.9,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1007.66,155.0,SOUTH_SOUTHEAST,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,-3.2,CELSIUS,27.3,CELSIUS,17.1,CELSIUS,0.0,MILLIMETERS,9.1695,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
1082,90438,"Phonxay Secpondary School - Phonxay, Luangprabang ມັດທະຍົມສົມບູນ ເມືອງໂພນໄຊ","Phonxay Secpondary School - Phonxay, Luangprabang ມັດທະຍົມສົມບູນ ເມືອງໂພນໄຊ",19.958916,102.572347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,Information is not supported for this location. Please try a different location.,NOT_FOUND,2025-06-27 00:00:09.143000+07:00,0000
1083,90440,"Vangxieng Secondary School - Phonthong, Luangprabang ມັດທະຍົມ ວັງຊຽງ","Vangxieng Secondary School - Phonthong, Luangprabang ມັດທະຍົມ ວັງຊຽງ",20.737745,103.073231,2025-06-26T17:00:35.278075582Z,0.0,92.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,20.2,CELSIUS,23.5,CELSIUS,18.8,CELSIUS,23.5,CELSIUS,20.2,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1007.98,135.0,SOUTHEAST,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,-3.2,CELSIUS,29.9,CELSIUS,20.4,CELSIUS,0.0,MILLIMETERS,9.3145,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
1084,90441,"Kiwkachum Secondary School - XiengNgeun, Luangprabang ມັດທະຍົມ ກິ່ວກະຈຳ","Kiwkachum Secondary School - XiengNgeun, Luangprabang ມັດທະຍົມ ກິ່ວກະຈຳ",19.555,102.234,2025-06-26T17:00:36.566013246Z,0.0,100.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,19.4,CELSIUS,19.4,CELSIUS,19.4,CELSIUS,19.4,CELSIUS,19.4,CELSIUS,45.0,RAIN,0.0,MILLIMETERS,1.9329,MILLIMETERS,1009.04,155.0,SOUTH_SOUTHEAST,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,-3.0,CELSIUS,30.5,CELSIUS,19.2,CELSIUS,0.0,MILLIMETERS,8.3187,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
1085,90442,"Nan Secondary School - Nan, Luangprabang ມັດທະຍົມ ເມືອງນານ","Nan Secondary School - Nan, Luangprabang ມັດທະຍົມ ເມືອງນານ",19.498539,101.883867,2025-06-26T17:00:37.857726627Z,0.0,95.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,19.7,CELSIUS,22.1,CELSIUS,18.7,CELSIUS,22.1,CELSIUS,19.7,CELSIUS,40.0,RAIN,0.0,MILLIMETERS,0.7671,MILLIMETERS,1008.41,225.0,SOUTHWEST,5.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS,-0.1,CELSIUS,26.4,CELSIUS,18.9,CELSIUS,0.0,MILLIMETERS,13.195500000000001,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
1086,90447,Xamneua - Houaphan,Xamneua - Houaphan,20.413807,104.050733,2025-06-26T17:00:39.150441383Z,0.0,100.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,19.3,CELSIUS,24.1,CELSIUS,19.3,CELSIUS,24.1,CELSIUS,19.3,CELSIUS,40.0,RAIN,0.0,MILLIMETERS,0.7391000000000001,MILLIMETERS,1008.25,205.0,SOUTH_SOUTHWEST,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,-3.0,CELSIUS,30.2,CELSIUS,19.4,CELSIUS,0.0,MILLIMETERS,13.777,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
1087,90449,"BouamNgam Secondary School - Huameuang, Houaphan  ມັດທະຍົມ ບວມງາມ","BouamNgam Secondary School - Huameuang, Houaphan  ມັດທະຍົມ ບວມງາມ",20.199501,103.875166,2025-06-26T17:00:40.430236568Z,0.0,100.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,17.8,CELSIUS,17.8,CELSIUS,17.8,CELSIUS,17.8,CELSIUS,17.8,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.2997,MILLIMETERS,1009.14,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,-2.6,CELSIUS,27.5,CELSIUS,17.7,CELSIUS,0.0,MILLIMETERS,17.4575,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
1088,90450,Xamtay - Houaphan,Xamtay - Houaphan,19.999194,104.64011,2025-06-26T17:00:41.728135479Z,0.0,98.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,18.2,CELSIUS,22.8,CELSIUS,17.9,CELSIUS,22.8,CELSIUS,18.2,CELSIUS,40.0,RAIN,0.0,MILLIMETERS,0.8026000000000001,MILLIMETERS,1008.79,225.0,SOUTHWEST,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS,-2.7,CELSIUS,30.6,CELSIUS,18.6,CELSIUS,0.0,MILLIMETERS,14.4549,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
1089,90451,"Add Secondary School - Add, Houaphan ມັດທະຍົມ ແອດ","Add Secondary School - Add, Houaphan ມັດທະຍົມ ແອດ",20.820542,104.004618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,Information is not supported for this location. Please try a different location.,NOT_FOUND,2025-06-27 00:00:09.143000+07:00,0000
1090,90452,Xon - Houaphan,Xon - Houaphan,20.466813,103.34797,2025-06-26T17:00:44.279736889Z,0.0,100.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,15.2,CELSIUS,15.2,CELSIUS,15.2,CELSIUS,15.2,CELSIUS,15.2,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.2997,MILLIMETERS,1009.14,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,-2.6,CELSIUS,24.9,CELSIUS,15.1,CELSIUS,0.0,MILLIMETERS,17.4575,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
1091,90453,Xiengkhor - Houaphan,Xiengkhor - Houaphan,20.813892,104.146676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.0,Information is not supported for this location. Please try a different location.,NOT_FOUND,2025-06-27 00:00:09.143000+07:00,0000
1092,90454," Viengthong Secondary School - Hiem, Houaphan ມັດທະຍົມ ວຽງທອງ"," Viengthong Secondary School - Hiem, Houaphan ມັດທະຍົມ ວຽງທອງ",20.099855,103.380396,2025-06-26T17:00:46.817488510Z,0.0,100.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,15.2,CELSIUS,15.2,CELSIUS,15.2,CELSIUS,15.2,CELSIUS,15.2,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.2997,MILLIMETERS,1009.14,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,-2.6,CELSIUS,24.9,CELSIUS,15.1,CELSIUS,0.0,MILLIMETERS,17.4575,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
1093,90455,"Sopbao Secondary School - Sopbao, Houaphan ມັດທະຍົມ ສົບເບົາ","Sopbao Secondary School - Sopbao, Houaphan ມັດທະຍົມ ສົບເບົາ",20.710206,104.384946,2025-06-26T17:00:48.093698842Z,0.0,100.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,15.4,CELSIUS,20.2,CELSIUS,15.4,CELSIUS,20.2,CELSIUS,15.4,CELSIUS,40.0,RAIN,0.0,MILLIMETERS,0.7391000000000001,MILLIMETERS,1008.24,205.0,SOUTH_SOUTHWEST,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,-3.0,CELSIUS,26.3,CELSIUS,15.5,CELSIUS,0.0,MILLIMETERS,13.777,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
1094,90456,"Kuan Secondary School - Kuan, Houaphan ມັດທະຍົມສົມບູນ ກັວນ","Kuan Secondary School - Kuan, Houaphan ມັດທະຍົມສົມບູນ ກັວນ",19.835863,104.561303,2025-06-26T17:00:49.368011529Z,0.0,98.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,19.5,CELSIUS,24.1,CELSIUS,19.2,CELSIUS,24.1,CELSIUS,19.5,CELSIUS,40.0,RAIN,0.0,MILLIMETERS,0.8026000000000001,MILLIMETERS,1008.79,225.0,SOUTHWEST,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS,-2.7,CELSIUS,31.9,CELSIUS,19.9,CELSIUS,0.0,MILLIMETERS,14.4549,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
1095,90457,"Khob Secondary School - Khob, Xayabouli ມັດທະຍົມ ເມືອງຄອບ","Khob Secondary School - Khob, Xayabouli ມັດທະຍົມ ເມືອງຄອບ",19.699713,100.5572,2025-06-26T17:00:50.660038164Z,0.0,94.0,0.0,30.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,24.6,CELSIUS,27.4,CELSIUS,23.3,CELSIUS,27.4,CELSIUS,24.6,CELSIUS,70.0,RAIN,0.0,MILLIMETERS,2.1057,MILLIMETERS,1007.88,180.0,SOUTH,10.0,KILOMETERS_PER_HOUR,18.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,-0.30000000000000004,CELSIUS,30.6,CELSIUS,24.2,CELSIUS,0.0,MILLIMETERS,16.7261,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
1096,90458,"Hongsa Secondary School - Hongsa, Xaignabouly ມັດທະຍົມສົມບູນ ຫົງສາ","Hongsa Secondary School - Hongsa, Xaignabouly ມັດທະຍົມສົມບູນ ຫົງສາ",19.70693,101.342893,2025-06-26T17:00:51.942960352Z,0.0,95.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,21.0,CELSIUS,23.4,CELSIUS,20.0,CELSIUS,23.4,CELSIUS,21.0,CELSIUS,40.0,RAIN,0.0,MILLIMETERS,0.7671,MILLIMETERS,1008.4,225.0,SOUTHWEST,5.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS,-0.1,CELSIUS,27.7,CELSIUS,20.2,CELSIUS,0.0,MILLIMETERS,13.195500000000001,MILLIMETERS,,,,2025-06-27 00:00:09.143000+07:00,0000
