index,locationId,locationName,publicLocationName,latitude,longitude,currentTime,isDaytime,relativeHumidity,uvIndex,thunderstormProbability,cloudCover,timeZone_id,weatherCondition_iconBaseUri,weatherCondition_description_text,weatherCondition_description_languageCode,weatherCondition_type,temperature_degrees,temperature_unit,feelsLikeTemperature_degrees,feelsLikeTemperature_unit,dewPoint_degrees,dewPoint_unit,heatIndex_degrees,heatIndex_unit,windChill_degrees,windChill_unit,precipitation_probability_percent,precipitation_probability_type,precipitation_snowQpf_quantity,precipitation_snowQpf_unit,precipitation_qpf_quantity,precipitation_qpf_unit,airPressure_meanSeaLevelMillibars,wind_direction_degrees,wind_direction_cardinal,wind_speed_value,wind_speed_unit,wind_gust_value,wind_gust_unit,visibility_distance,visibility_unit,currentConditionsHistory_temperatureChange_degrees,currentConditionsHistory_temperatureChange_unit,currentConditionsHistory_maxTemperature_degrees,currentConditionsHistory_maxTemperature_unit,currentConditionsHistory_minTemperature_degrees,currentConditionsHistory_minTemperature_unit,currentConditionsHistory_snowQpf_quantity,currentConditionsHistory_snowQpf_unit,currentConditionsHistory_qpf_quantity,currentConditionsHistory_qpf_unit,error_code,error_message,error_status,dateTimeLocalFetch,time
863,84195,"Salakham Secondary School - Hadxaifong District, Vientiane Capital","Salakham Secondary School - Hadxaifong District, Vientiane Capital",17.880817,102.648658,2025-06-22T17:00:11.023077514Z,0.0,88.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,25.7,CELSIUS,28.7,CELSIUS,23.6,CELSIUS,28.7,CELSIUS,25.7,CELSIUS,45.0,RAIN,0.0,MILLIMETERS,0.6909000000000001,MILLIMETERS,1008.6,60.0,EAST_NORTHEAST,11.0,KILOMETERS_PER_HOUR,19.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,-0.6000000000000001,CELSIUS,31.3,CELSIUS,24.0,CELSIUS,0.0,MILLIMETERS,38.4531,MILLIMETERS,,,,2025-06-23 00:00:06.816000+07:00,0000
1074,90402,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,2025-06-22T17:00:12.392415590Z,0.0,86.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,25.4,CELSIUS,28.1,CELSIUS,22.8,CELSIUS,28.1,CELSIUS,25.4,CELSIUS,40.0,RAIN,0.0,MILLIMETERS,1.2802,MILLIMETERS,1008.7,55.0,NORTHEAST,10.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,-1.2,CELSIUS,30.9,CELSIUS,23.9,CELSIUS,0.0,MILLIMETERS,37.1147,MILLIMETERS,,,,2025-06-23 00:00:06.816000+07:00,0000
1075,90411,d83bda1bc98c Phongsaly - Phongsaly,d83bda1bc98c Phongsaly - Phongsaly,21.695,102.085,2025-06-22T17:00:13.665656398Z,0.0,99.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,19.8,CELSIUS,24.0,CELSIUS,19.6,CELSIUS,24.0,CELSIUS,19.8,CELSIUS,35.0,RAIN,0.0,MILLIMETERS,0.2616,MILLIMETERS,1009.15,90.0,EAST,2.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS,0.0,CELSIUS,22.4,CELSIUS,18.8,CELSIUS,0.0,MILLIMETERS,21.7882,MILLIMETERS,,,,2025-06-23 00:00:06.816000+07:00,0000
1076,90412,May - Phongsaly,May - Phongsaly,21.172583,102.722705,2025-06-22T17:00:14.932944070Z,0.0,89.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,19.4,CELSIUS,22.8,CELSIUS,17.5,CELSIUS,22.8,CELSIUS,19.4,CELSIUS,40.0,RAIN,0.0,MILLIMETERS,0.2997,MILLIMETERS,1010.36,200.0,SOUTH_SOUTHWEST,10.0,KILOMETERS_PER_HOUR,21.0,KILOMETERS_PER_HOUR,14.0,KILOMETERS,-0.6000000000000001,CELSIUS,23.4,CELSIUS,19.0,CELSIUS,0.0,MILLIMETERS,12.6571,MILLIMETERS,,,,2025-06-23 00:00:06.816000+07:00,0000
1077,90413,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ","Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",21.078865,102.505833,2025-06-22T17:00:16.294340021Z,0.0,94.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,18.6,CELSIUS,22.1,CELSIUS,17.6,CELSIUS,22.1,CELSIUS,18.6,CELSIUS,45.0,RAIN,0.0,MILLIMETERS,0.32,MILLIMETERS,1009.58,155.0,SOUTH_SOUTHEAST,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,-0.9,CELSIUS,22.1,CELSIUS,17.8,CELSIUS,0.0,MILLIMETERS,17.8817,MILLIMETERS,,,,2025-06-23 00:00:06.816000+07:00,0000
1078,90414,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,2025-06-22T17:00:17.613277359Z,0.0,100.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,9.8,CELSIUS,9.8,CELSIUS,9.8,CELSIUS,9.8,CELSIUS,9.8,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1009.7,155.0,SOUTH_SOUTHEAST,3.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS,-0.6000000000000001,CELSIUS,13.8,CELSIUS,9.0,CELSIUS,0.0,MILLIMETERS,20.0607,MILLIMETERS,,,,2025-06-23 00:00:06.816000+07:00,0000
1079,90415,Boon Neua - Phongsaly,Boon Neua - Phongsaly,21.656203,101.907985,2025-06-22T17:00:18.961255858Z,0.0,95.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,21.1,CELSIUS,24.2,CELSIUS,20.6,CELSIUS,24.2,CELSIUS,21.1,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1009.0,180.0,SOUTH,5.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,-0.4,CELSIUS,25.7,CELSIUS,20.4,CELSIUS,0.0,MILLIMETERS,21.4781,MILLIMETERS,,,,2025-06-23 00:00:06.816000+07:00,0000
1080,90421,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,2025-06-22T17:00:20.222007265Z,0.0,95.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,21.4,CELSIUS,24.2,CELSIUS,21.1,CELSIUS,24.2,CELSIUS,21.4,CELSIUS,65.0,RAIN,0.0,MILLIMETERS,0.7899,MILLIMETERS,1008.39,135.0,SOUTHEAST,2.0,KILOMETERS_PER_HOUR,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS,-0.7000000000000001,CELSIUS,25.7,CELSIUS,21.1,CELSIUS,0.0,MILLIMETERS,20.4012,MILLIMETERS,,,,2025-06-23 00:00:06.816000+07:00,0000
1081,90424,"La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ","La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ",20.870865,102.110246,2025-06-22T17:00:21.578941463Z,0.0,94.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,19.2,CELSIUS,22.8,CELSIUS,18.3,CELSIUS,22.8,CELSIUS,19.2,CELSIUS,45.0,RAIN,0.0,MILLIMETERS,0.32,MILLIMETERS,1009.58,155.0,SOUTH_SOUTHEAST,3.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,-1.0,CELSIUS,22.8,CELSIUS,18.5,CELSIUS,0.0,MILLIMETERS,17.8817,MILLIMETERS,,,,2025-06-23 00:00:06.816000+07:00,0000
1082,90425,"Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້","Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້",20.914061,101.764456,2025-06-22T17:00:22.972027500Z,0.0,95.0,0.0,10.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,19.9,CELSIUS,22.9,CELSIUS,19.4,CELSIUS,22.9,CELSIUS,19.9,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.2616,MILLIMETERS,1009.0,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,-0.7000000000000001,CELSIUS,25.5,CELSIUS,19.7,CELSIUS,0.0,MILLIMETERS,17.1932,MILLIMETERS,,,,2025-06-23 00:00:06.816000+07:00,0000
