index,locationId,locationName,publicLocationName,latitude,longitude,currentTime,isDaytime,relativeHumidity,uvIndex,thunderstormProbability,cloudCover,timeZone_id,weatherCondition_iconBaseUri,weatherCondition_description_text,weatherCondition_description_languageCode,weatherCondition_type,temperature_degrees,temperature_unit,feelsLikeTemperature_degrees,feelsLikeTemperature_unit,dewPoint_degrees,dewPoint_unit,heatIndex_degrees,heatIndex_unit,windChill_degrees,windChill_unit,precipitation_probability_percent,precipitation_probability_type,precipitation_snowQpf_quantity,precipitation_snowQpf_unit,precipitation_qpf_quantity,precipitation_qpf_unit,airPressure_meanSeaLevelMillibars,wind_direction_degrees,wind_direction_cardinal,wind_speed_value,wind_speed_unit,wind_gust_value,wind_gust_unit,visibility_distance,visibility_unit,currentConditionsHistory_temperatureChange_degrees,currentConditionsHistory_temperatureChange_unit,currentConditionsHistory_maxTemperature_degrees,currentConditionsHistory_maxTemperature_unit,currentConditionsHistory_minTemperature_degrees,currentConditionsHistory_minTemperature_unit,currentConditionsHistory_snowQpf_quantity,currentConditionsHistory_snowQpf_unit,currentConditionsHistory_qpf_quantity,currentConditionsHistory_qpf_unit,error_code,error_message,error_status,dateTimeLocalFetch,time
863,84195,"Salakham Secondary School - Hadxaifong District, Vientiane Capital","Salakham Secondary School - Hadxaifong District, Vientiane Capital",17.880817,102.648658,2025-06-25T17:00:12.015719444Z,0.0,97.0,0.0,50.0,84.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/strong_tstorms,Light thunderstorms and rain,en,LIGHT_THUNDERSTORM_RAIN,24.3,CELSIUS,27.2,CELSIUS,23.8,CELSIUS,27.2,CELSIUS,24.3,CELSIUS,50.0,RAIN,0.0,MILLIMETERS,1.049,MILLIMETERS,1009.23,65.0,EAST_NORTHEAST,8.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS,-3.4,CELSIUS,30.9,CELSIUS,23.6,CELSIUS,0.0,MILLIMETERS,12.8247,MILLIMETERS,,,,2025-06-26 00:00:07.793000+07:00,0000
1072,90402,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,2025-06-25T17:00:13.328008773Z,0.0,96.0,0.0,60.0,90.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/strong_tstorms,Thunderstorm,en,THUNDERSTORM,23.4,CELSIUS,25.9,CELSIUS,22.9,CELSIUS,25.9,CELSIUS,23.4,CELSIUS,55.0,RAIN,0.0,MILLIMETERS,1.5418,MILLIMETERS,1009.41,35.0,NORTHEAST,8.0,KILOMETERS_PER_HOUR,14.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS,-4.0,CELSIUS,31.1,CELSIUS,22.2,CELSIUS,0.0,MILLIMETERS,15.6187,MILLIMETERS,,,,2025-06-26 00:00:07.793000+07:00,0000
1073,90411,d83bda1bc98c Phongsaly - Phongsaly,d83bda1bc98c Phongsaly - Phongsaly,21.695,102.085,2025-06-25T17:00:14.626389523Z,0.0,95.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,22.6,CELSIUS,24.9,CELSIUS,21.6,CELSIUS,24.9,CELSIUS,22.6,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1009.89,315.0,NORTHWEST,2.0,KILOMETERS_PER_HOUR,2.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,0.6000000000000001,CELSIUS,29.4,CELSIUS,21.2,CELSIUS,0.0,MILLIMETERS,4.628,MILLIMETERS,,,,2025-06-26 00:00:07.793000+07:00,0000
1074,90412,May - Phongsaly,May - Phongsaly,21.172583,102.722705,2025-06-25T17:00:15.906630099Z,0.0,84.0,0.0,30.0,76.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/mostly_cloudy_night,Mostly cloudy,en,MOSTLY_CLOUDY,21.6,CELSIUS,23.8,CELSIUS,18.8,CELSIUS,23.8,CELSIUS,21.6,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1010.57,135.0,SOUTHEAST,3.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,16.0,KILOMETERS,-1.0,CELSIUS,28.5,CELSIUS,21.5,CELSIUS,0.0,MILLIMETERS,5.3367,MILLIMETERS,,,,2025-06-26 00:00:07.793000+07:00,0000
1075,90413,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ","Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",21.078865,102.505833,2025-06-25T17:00:17.194923898Z,0.0,93.0,0.0,20.0,84.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/mostly_cloudy_night,Mostly cloudy,en,MOSTLY_CLOUDY,20.8,CELSIUS,23.2,CELSIUS,19.6,CELSIUS,23.2,CELSIUS,20.8,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1009.9,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,0.1,CELSIUS,28.8,CELSIUS,19.8,CELSIUS,0.0,MILLIMETERS,2.0549,MILLIMETERS,,,,2025-06-26 00:00:07.793000+07:00,0000
1076,90414,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,2025-06-25T17:00:18.493078842Z,0.0,99.0,0.0,30.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,12.6,CELSIUS,16.2,CELSIUS,12.5,CELSIUS,16.2,CELSIUS,12.6,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.0,MILLIMETERS,1010.46,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,5.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS,0.30000000000000004,CELSIUS,19.0,CELSIUS,11.1,CELSIUS,0.0,MILLIMETERS,3.8941,MILLIMETERS,,,,2025-06-26 00:00:07.793000+07:00,0000
1077,90415,Boon Neua - Phongsaly,Boon Neua - Phongsaly,21.656203,101.907985,2025-06-25T17:00:19.787488539Z,0.0,95.0,0.0,20.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,22.4,CELSIUS,24.8,CELSIUS,21.3,CELSIUS,24.8,CELSIUS,22.4,CELSIUS,25.0,RAIN,0.0,MILLIMETERS,0.1041,MILLIMETERS,1009.96,203.0,SOUTH_SOUTHWEST,3.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS,1.2,CELSIUS,30.8,CELSIUS,21.2,CELSIUS,0.0,MILLIMETERS,4.0081,MILLIMETERS,,,,2025-06-26 00:00:07.793000+07:00,0000
1078,90421,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,2025-06-25T17:00:21.063091771Z,0.0,95.0,0.0,20.0,90.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/drizzle,Light rain,en,LIGHT_RAIN,22.3,CELSIUS,24.8,CELSIUS,21.3,CELSIUS,24.8,CELSIUS,22.3,CELSIUS,65.0,RAIN,0.0,MILLIMETERS,0.9093,MILLIMETERS,1010.0,180.0,SOUTH,5.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,10.0,KILOMETERS,0.6000000000000001,CELSIUS,30.1,CELSIUS,21.7,CELSIUS,0.0,MILLIMETERS,4.5314,MILLIMETERS,,,,2025-06-26 00:00:07.793000+07:00,0000
1079,90424,"La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ","La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ",20.870865,102.110246,2025-06-25T17:00:22.352417701Z,0.0,93.0,0.0,20.0,84.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/mostly_cloudy_night,Mostly cloudy,en,MOSTLY_CLOUDY,21.5,CELSIUS,23.8,CELSIUS,20.2,CELSIUS,23.8,CELSIUS,21.5,CELSIUS,20.0,RAIN,0.0,MILLIMETERS,0.09910000000000001,MILLIMETERS,1009.9,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,8.0,KILOMETERS_PER_HOUR,13.0,KILOMETERS,0.2,CELSIUS,29.5,CELSIUS,20.4,CELSIUS,0.0,MILLIMETERS,2.0549,MILLIMETERS,,,,2025-06-26 00:00:07.793000+07:00,0000
1080,90425,"Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້","Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້",20.914061,101.764456,2025-06-25T17:00:23.632154572Z,0.0,95.0,0.0,0.0,100.0,Asia/Vientiane,https://maps.gstatic.com/weather/v1/cloudy,Cloudy,en,CLOUDY,21.4,CELSIUS,23.8,CELSIUS,20.4,CELSIUS,23.8,CELSIUS,21.4,CELSIUS,10.0,RAIN,0.0,MILLIMETERS,0.061,MILLIMETERS,1009.63,180.0,SOUTH,3.0,KILOMETERS_PER_HOUR,6.0,KILOMETERS_PER_HOUR,11.0,KILOMETERS,0.9,CELSIUS,29.4,CELSIUS,20.4,CELSIUS,0.0,MILLIMETERS,1.9283000000000001,MILLIMETERS,,,,2025-06-26 00:00:07.793000+07:00,0000
