time,dateTimeLocalFetch,timestamp,timezone,locationId,province_pcode,province_en,province_lo,district_pcode,district_en,district_lo,locationName,publicLocationName,latitude,longitude,pm01,pm02,pm10,pm003Count,atmp,rhum,rco2,tvoc,tvocIndex,noxIndex,heatindex,publicContributorName,publicPlaceUrl
0000,2026-08-25 00:00:48.672000+07:00,2026-08-25 00:00:12+07:00,Asia/Bangkok,90402,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0106,Xaithani,ໄຊທານີ,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,19.5,30.7,32.8,1215,28.5,65,,97.8,104.0,1.0,35,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-25 00:00:48.672000+07:00,2026-08-24 23:59:51+07:00,Asia/Bangkok,90407,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0102,Sikhottabong,ສີໂຄດຕະບອງ,"Chansavang Secondary School - Sikhottabong, Vientiane Capital ມັດທະຍົມ ຈັນສະຫວ່າງ","Chansavang Secondary School - Sikhottabong, Vientiane Capital ມັດທະຍົມ ຈັນສະຫວ່າງ",18.024146,102.520739,24.3,35.4,41.8,1536,29.5,61,,155.2,159.0,1.0,38,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-25 00:00:48.672000+07:00,2026-08-24 23:59:51+07:00,Asia/Bangkok,90410,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0105,Naxaythong,ນາຊາຍທອງ,"Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ","Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ",18.068595,102.535866,23.9,35.5,44.8,1490,28.8,65,,127.8,134.0,1.0,37,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-25 00:00:48.672000+07:00,2026-08-25 00:00:39+07:00,Asia/Bangkok,90412,LA02,Phongsali,ຜົ້ງສາລີ,LA0202,Mai,ໃໝ່,May - Phongsaly,May - Phongsaly,21.172583,102.722705,0.0,0.30000000000000004,0.30000000000000004,178,29.3,56,,49.9,51.0,1.0,35,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-25 00:00:48.672000+07:00,2026-08-25 00:00:05+07:00,Asia/Bangkok,90413,LA02,Phongsali,ຜົ້ງສາລີ,LA0203,Khoua,ຂວາ,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ","Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",21.078865,102.505833,1.6,3.0,3.9,902,28.8,59,,44.9,45.0,5.0,35,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-25 00:00:48.672000+07:00,2026-08-25 00:00:03+07:00,Asia/Bangkok,90414,LA02,Phongsali,ຜົ້ງສາລີ,LA0204,Samphan,ສຳພັນ,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,,,,410,29.4,62,,49.1,50.0,1.0,38,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-25 00:00:48.672000+07:00,2026-08-25 00:00:11+07:00,Asia/Bangkok,90421,LA03,Louangnamtha,ຫຼວງນ້ຳທາ,LA0302,Sing,ສິງ,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,0.0,1.5,1.5,273,28.3,55,,45.7,46.0,3.0,32,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-25 00:00:48.672000+07:00,2026-08-25 00:00:10+07:00,Asia/Bangkok,90422,LA03,Louangnamtha,ຫຼວງນ້ຳທາ,LA0305,Naleh,ນາແລ,Nalae - Louangnamtha,Nalae - Louangnamtha,20.536617,101.447461,0.30000000000000004,3.0,3.1,284,27.5,60,,,,,31,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-25 00:00:48.672000+07:00,2026-08-25 00:00:26+07:00,Asia/Bangkok,90427,LA04,Oudomxai,ອຸດົມໄຊ,LA0405,Beng,ແບງ,Beng - Oudomxai,Beng - Oudomxai,20.296295,101.639666,0.8,3.4,3.8,300,29.2,53,,39.1,38.0,1.0,35,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-25 00:00:48.672000+07:00,2026-08-24 23:59:54+07:00,Asia/Bangkok,90428,LA04,Oudomxai,ອຸດົມໄຊ,LA0406,Houn,ຮຸນ,"Hoon Secondary School - Hoon, Oudomxay ມັດທະຍົມ ເມືອງຮຸນ","Hoon Secondary School - Hoon, Oudomxay ມັດທະຍົມ ເມືອງຮຸນ",20.146431,101.467765,6.7,13.8,16.3,641,30.3,53,,127.8,134.0,1.0,38,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-25 00:00:48.672000+07:00,2026-08-25 00:00:33+07:00,Asia/Bangkok,90429,LA04,Oudomxai,ອຸດົມໄຊ,LA0407,Pakbeng,ປາກແບງ,Pakbeng - Oudomxai,Pakbeng - Oudomxai,19.910426,101.155815,,,,364,28.7,60,,95.7,102.0,1.0,35,UNICEF ,https://www.unicef.org/laos/
