time,dateTimeLocalFetch,timestamp,timezone,locationId,province_pcode,province_en,province_lo,district_pcode,district_en,district_lo,locationName,publicLocationName,latitude,longitude,pm01,pm02,pm10,pm003Count,atmp,rhum,rco2,tvoc,tvocIndex,noxIndex,heatindex,publicContributorName,publicPlaceUrl
0000,2026-09-12 00:00:03.485000+07:00,2026-09-11 23:59:13+07:00,Asia/Bangkok,90402,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0106,Xaithani,ໄຊທານີ,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,21.7,33.5,37.3,1272.0,28.6,52.0,,53.6,55.0,7.0,33,UNICEF ,https://www.unicef.org/laos/
0000,2026-09-12 00:00:03.485000+07:00,2026-09-11 23:59:26+07:00,Asia/Bangkok,90405,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0109,Pakngum,ປາກງື່ມ,Mayparkngum - Vientiane Capital,Mayparkngum - Vientiane Capital,18.185205,103.05687,13.2,25.6,26.3,893.0,28.3,50.0,,83.9,89.0,9.0,31,UNICEF ,https://www.unicef.org/laos/
0000,2026-09-12 00:00:03.485000+07:00,2026-09-11 23:59:51+07:00,Asia/Bangkok,90407,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0102,Sikhottabong,ສີໂຄດຕະບອງ,"Chansavang Secondary School - Sikhottabong, Vientiane Capital ມັດທະຍົມ ຈັນສະຫວ່າງ","Chansavang Secondary School - Sikhottabong, Vientiane Capital ມັດທະຍົມ ຈັນສະຫວ່າງ",18.024146,102.520739,20.4,29.8,33.0,1125.0,29.0,50.0,,56.8,59.0,1.0,33,UNICEF ,https://www.unicef.org/laos/
0000,2026-09-12 00:00:03.485000+07:00,2026-09-11 23:59:51+07:00,Asia/Bangkok,90410,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0105,Naxaythong,ນາຊາຍທອງ,"Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ","Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ",18.068595,102.535866,20.3,29.7,34.4,1119.0,29.2,50.0,,101.7,108.0,1.0,34,UNICEF ,https://www.unicef.org/laos/
0000,2026-09-12 00:00:03.485000+07:00,2026-09-11 23:59:53+07:00,Asia/Bangkok,90412,LA02,Phongsali,ຜົ້ງສາລີ,LA0202,Mai,ໃໝ່,May - Phongsaly,May - Phongsaly,21.172583,102.722705,10.9,21.9,24.3,849.0,25.2,60.0,,46.6,47.0,1.0,25,UNICEF ,https://www.unicef.org/laos/
0000,2026-09-12 00:00:03.485000+07:00,2026-09-11 23:59:55+07:00,Asia/Bangkok,90413,LA02,Phongsali,ຜົ້ງສາລີ,LA0203,Khoua,ຂວາ,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ","Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",21.078865,102.505833,11.4,23.7,24.9,866.0,26.0,59.0,,47.4,48.0,1.0,26,UNICEF ,https://www.unicef.org/laos/
0000,2026-09-12 00:00:03.485000+07:00,2026-09-11 23:59:41+07:00,Asia/Bangkok,90414,LA02,Phongsali,ຜົ້ງສາລີ,LA0204,Samphan,ສຳພັນ,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,,,,3005.0,26.6,58.0,,52.1,54.0,1.0,28,UNICEF ,https://www.unicef.org/laos/
0000,2026-09-12 00:00:03.485000+07:00,2026-09-12 00:00:04+07:00,Asia/Bangkok,90415,LA02,Phongsali,ຜົ້ງສາລີ,LA0205,Bounnua,ບຸນເໜືອ,Boon Neua - Phongsaly,Boon Neua - Phongsaly,21.656203,101.907985,5.2,16.2,19.6,630.0,23.8,59.0,,93.0,99.0,1.0,23,UNICEF ,https://www.unicef.org/laos/
0000,2026-09-12 00:00:03.485000+07:00,2026-09-11 23:59:55+07:00,Asia/Bangkok,90419,LA03,Louangnamtha,ຫຼວງນ້ຳທາ,LA0303,Long,ລອງ,"Long Secondary School - Long, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງລອງ","Long Secondary School - Long, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງລອງ",20.962029,100.82109,9.3,23.4,25.6,791.0,26.1,58.0,,33.3,31.0,1.0,26,UNICEF ,https://www.unicef.org/laos/
0000,2026-09-12 00:00:03.485000+07:00,2026-09-11 23:59:11+07:00,Asia/Bangkok,90421,LA03,Louangnamtha,ຫຼວງນ້ຳທາ,LA0302,Sing,ສິງ,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,9.5,23.7,24.3,877.0,26.0,57.0,,66.4,70.0,1.0,26,UNICEF ,https://www.unicef.org/laos/
