time,dateTimeLocalFetch,timestamp,timezone,locationId,province_pcode,province_en,province_lo,district_pcode,district_en,district_lo,locationName,publicLocationName,latitude,longitude,pm01,pm02,pm10,pm003Count,atmp,rhum,rco2,tvoc,tvocIndex,noxIndex,heatindex,publicContributorName,publicPlaceUrl
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:02+07:00,Asia/Bangkok,84195,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0107,Hatxayfong,ຫາດຊາຍຟອງ,"Salakham Secondary School - Hadxaifong District, Vientiane Capital","Salakham Secondary School - Hadxaifong District, Vientiane Capital",17.880817,102.648658,16.2,23.7,26.3,997,28.8,44,,39.9,39.0,2.0,31,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:35+07:00,Asia/Bangkok,90402,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0106,Xaithani,ໄຊທານີ,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,18.4,27.3,29.1,1157,29.2,45,,52.5,54.0,1.0,32,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:49+07:00,Asia/Bangkok,90405,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0109,Pakngum,ປາກງື່ມ,Mayparkngum - Vientiane Capital,Mayparkngum - Vientiane Capital,18.185205,103.05687,7.6,18.3,20.0,712,28.4,46,,54.2,56.0,2.0,31,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:20+07:00,Asia/Bangkok,90410,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0105,Naxaythong,ນາຊາຍທອງ,"Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ","Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ",18.068595,102.535866,21.6,30.3,33.1,1212,29.4,44,,65.8,69.0,1.0,33,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:54+07:00,Asia/Bangkok,90413,LA02,Phongsali,ຜົ້ງສາລີ,LA0203,Khoua,ຂວາ,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ","Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",21.078865,102.505833,30.3,47.4,60.3,2241,24.7,51,,82.0,87.0,1.0,24,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:32+07:00,Asia/Bangkok,90414,LA02,Phongsali,ຜົ້ງສາລີ,LA0204,Samphan,ສຳພັນ,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,35.2,57.5,68.8,2743,22.6,56,,77.2,82.0,1.0,22,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:15+07:00,Asia/Bangkok,90415,LA02,Phongsali,ຜົ້ງສາລີ,LA0205,Bounnua,ບຸນເໜືອ,Boon Neua - Phongsaly,Boon Neua - Phongsaly,21.656203,101.907985,41.2,68.0,80.5,3269,20.3,53,,92.1,98.0,1.0,19,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-05 00:00:01+07:00,Asia/Bangkok,90421,LA03,Louangnamtha,ຫຼວງນ້ຳທາ,LA0302,Sing,ສິງ,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,54.8,87.9,97.1,4304,22.9,46,,118.6,125.0,1.0,22,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:09+07:00,Asia/Bangkok,90425,LA04,Oudomxai,ອຸດົມໄຊ,LA0403,Namoh,ນາໝໍ້,"Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້","Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້",20.914061,101.764456,41.1,62.6,73.8,3309,21.7,52,,129.9,136.0,1.0,21,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:42+07:00,Asia/Bangkok,90427,LA04,Oudomxai,ອຸດົມໄຊ,LA0405,Beng,ແບງ,Beng - Oudomxai,Beng - Oudomxai,20.296295,101.639666,30.3,47.6,62.3,2183,25.9,39,,26.1,22.0,1.0,26,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:45+07:00,Asia/Bangkok,90428,LA04,Oudomxai,ອຸດົມໄຊ,LA0406,Houn,ຮຸນ,"Hoon Secondary School - Hoon, Oudomxay ມັດທະຍົມ ເມືອງຮຸນ","Hoon Secondary School - Hoon, Oudomxay ມັດທະຍົມ ເມືອງຮຸນ",20.146431,101.467765,39.6,59.8,71.9,3625,28.5,37,,183.2,184.0,1.0,30,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:15+07:00,Asia/Bangkok,90429,LA04,Oudomxai,ອຸດົມໄຊ,LA0407,Pakbeng,ປາກແບງ,Pakbeng - Oudomxai,Pakbeng - Oudomxai,19.910426,101.155815,37.7,62.4,71.9,2978,25.6,50,,78.8,84.0,1.0,26,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:45+07:00,Asia/Bangkok,90430,LA05,Bokeo,ບໍ່ແກ້ວ,LA0501,Houayxay,ຫ້ວຍຊາຍ,"Nampook Secondary School - Huoixai, Bokeo ມັດທະຍົມສົມບູນ ນ້ຳປຸກ","Nampook Secondary School - Huoixai, Bokeo ມັດທະຍົມສົມບູນ ນ້ຳປຸກ",20.217811,100.565439,52.0,78.8,89.0,2129,23.4,53,,34.1,32.0,1.0,23,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:52+07:00,Asia/Bangkok,90432,LA05,Bokeo,ບໍ່ແກ້ວ,LA0503,Meung,ເມິງ,Meung - Bokeo,Meung - Bokeo,20.565749,100.592003,42.8,69.5,77.1,3343,22.3,54,,117.4,124.0,1.0,21,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:52+07:00,Asia/Bangkok,90433,LA05,Bokeo,ບໍ່ແກ້ວ,LA0504,Pha-oudom,ຜາອຸດົມ,Pha Oudom - Bokeo,Pha Oudom - Bokeo,20.086216,100.831707,38.0,61.0,75.0,2650,24.6,52,,149.2,154.0,1.0,24,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-05 00:00:02+07:00,Asia/Bangkok,90434,LA05,Bokeo,ບໍ່ແກ້ວ,LA0505,Paktha,ປາກທາ,Paktha - Bokeo,Paktha - Bokeo,20.105423,100.597269,47.8,74.5,79.5,3625,24.8,45,,91.1,97.0,1.0,24,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:42+07:00,Asia/Bangkok,90435,LA06,Louangphabang,ຫຼວງພະບາງ,LA0601,Louangphabang City,ນະຄອນ ຫຼວງພະບາງ,"Santiphab Secondary School - Luangprabang, Luangprabang ມັດທະຍົມ ສັນຕິພາບ","Santiphab Secondary School - Luangprabang, Luangprabang ມັດທະຍົມ ສັນຕິພາບ",19.880332,102.139832,93.4,134.4,149.4,7090,26.7,43,,317.4,278.0,1.0,27,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:21+07:00,Asia/Bangkok,90437,LA06,Louangphabang,ຫຼວງພະບາງ,LA0607,Pakxeng,ປາກແຊງ,"PakXeng Secondary School - PakXeng, Luangprabang ມັດທະຍົມສົມບູນ ປາກແຊງ","PakXeng Secondary School - PakXeng, Luangprabang ມັດທະຍົມສົມບູນ ປາກແຊງ",20.174492,102.675657,30.6,45.9,57.0,2124,24.7,52,,24.5,20.0,1.0,24,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:56+07:00,Asia/Bangkok,90438,LA06,Louangphabang,ຫຼວງພະບາງ,LA0608,Phonxai,ໂພນໄຊ,"Phonxay Secpondary School - Phonxay, Luangprabang ມັດທະຍົມສົມບູນ ເມືອງໂພນໄຊ","Phonxay Secpondary School - Phonxay, Luangprabang ມັດທະຍົມສົມບູນ ເມືອງໂພນໄຊ",19.958916,102.572347,41.3,63.8,73.6,3272,25.3,47,,90.3,96.0,1.0,25,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:41+07:00,Asia/Bangkok,90440,LA06,Louangphabang,ຫຼວງພະບາງ,LA0612,Phonthong,ໂພນທອງ,"Vangxieng Secondary School - Phonthong, Luangprabang ມັດທະຍົມ ວັງຊຽງ","Vangxieng Secondary School - Phonthong, Luangprabang ມັດທະຍົມ ວັງຊຽງ",20.737745,103.073231,30.4,47.1,59.2,2169,23.5,53,,79.3,84.0,1.0,23,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-05 00:00:00+07:00,Asia/Bangkok,90441,LA06,Louangphabang,ຫຼວງພະບາງ,LA0602,Xiangngeun,ຊຽງເງິນ,"Kiwkachum Secondary School - XiengNgeun, Luangprabang ມັດທະຍົມ ກິ່ວກະຈຳ","Kiwkachum Secondary School - XiengNgeun, Luangprabang ມັດທະຍົມ ກິ່ວກະຈຳ",19.555,102.234,,,,2675,22.9,52,,189.4,189.0,2.0,22,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:27+07:00,Asia/Bangkok,90442,LA06,Louangphabang,ຫຼວງພະບາງ,LA0603,Nan,ນານ,"Nan Secondary School - Nan, Luangprabang ມັດທະຍົມ ເມືອງນານ","Nan Secondary School - Nan, Luangprabang ມັດທະຍົມ ເມືອງນານ",19.498539,101.883867,45.5,67.3,75.0,3706,26.6,44,,119.6,126.0,1.0,27,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:12+07:00,Asia/Bangkok,90447,LA07,Houaphan,ຫົວພັນ,LA0701,Xamnua,ຊຳເໜືອ,Xamneua - Houaphan,Xamneua - Houaphan,20.413807,104.050733,12.4,25.8,27.9,807,21.3,55,,64.7,68.0,1.0,20,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:51+07:00,Asia/Bangkok,90448,LA07,Houaphan,ຫົວພັນ,LA0704,Viangxai,ວຽງໄຊ,"Viengxay Secondary School - Viengxay, Houaphan ມັດທະຍົມສົມບູນ ເມືອງວຽງໄຊ","Viengxay Secondary School - Viengxay, Houaphan ມັດທະຍົມສົມບູນ ເມືອງວຽງໄຊ",20.405402,104.221218,5.8,12.6,17.8,567,20.9,56,,58.5,61.0,4.0,19,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:47+07:00,Asia/Bangkok,90449,LA07,Houaphan,ຫົວພັນ,LA0705,Houamuang,ຫົວເມືອງ,"BouamNgam Secondary School - Huameuang, Houaphan  ມັດທະຍົມ ບວມງາມ","BouamNgam Secondary School - Huameuang, Houaphan  ມັດທະຍົມ ບວມງາມ",20.199501,103.875166,5.3,13.0,16.3,607,22.6,51,,94.0,100.0,2.0,22,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:03+07:00,Asia/Bangkok,90450,LA07,Houaphan,ຫົວພັນ,LA0706,Xamtai,ຊຳໃຕ້,Xamtay - Houaphan,Xamtay - Houaphan,19.999194,104.64011,13.9,24.6,26.2,871,22.9,56,,57.7,60.0,2.0,22,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:48+07:00,Asia/Bangkok,90451,LA07,Houaphan,ຫົວພັນ,LA0708,Et,ແອດ,"Add Secondary School - Add, Houaphan ມັດທະຍົມ ແອດ","Add Secondary School - Add, Houaphan ມັດທະຍົມ ແອດ",20.820542,104.004618,10.4,20.4,22.0,826,25.3,46,,51.6,53.0,2.0,25,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:05+07:00,Asia/Bangkok,90452,LA07,Houaphan,ຫົວພັນ,LA0710,Xon,ຊ່ອນ,Xon - Houaphan,Xon - Houaphan,20.466813,103.34797,26.4,40.7,51.3,1711,23.2,53,,85.5,91.0,1.0,22,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:27+07:00,Asia/Bangkok,90453,LA07,Houaphan,ຫົວພັນ,LA0702,Xiangkhoh,ຊຽງຄໍ້,Xiengkhor - Houaphan,Xiengkhor - Houaphan,20.813892,104.146676,12.3,22.8,25.0,404,26.7,43,,47.2,48.0,2.0,27,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:23+07:00,Asia/Bangkok,90454,LA07,Houaphan,ຫົວພັນ,LA0703,Hiam,ຮ້ຽມ," Viengthong Secondary School - Hiem, Houaphan ມັດທະຍົມ ວຽງທອງ"," Viengthong Secondary School - Hiem, Houaphan ມັດທະຍົມ ວຽງທອງ",20.099855,103.380396,18.8,28.9,32.7,1040,24.7,50,,163.3,167.0,1.0,24,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:50+07:00,Asia/Bangkok,90455,LA07,Houaphan,ຫົວພັນ,LA0707,Sopbao,ສົບເບົາ,"Sopbao Secondary School - Sopbao, Houaphan ມັດທະຍົມ ສົບເບົາ","Sopbao Secondary School - Sopbao, Houaphan ມັດທະຍົມ ສົບເບົາ",20.710206,104.384946,16.3,24.8,26.3,1461,23.9,50,,54.1,56.0,4.0,23,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:29+07:00,Asia/Bangkok,90456,LA07,Houaphan,ຫົວພັນ,LA0709,Kouan,ກວັນ,"Kuan Secondary School - Kuan, Houaphan ມັດທະຍົມສົມບູນ ກັວນ","Kuan Secondary School - Kuan, Houaphan ມັດທະຍົມສົມບູນ ກັວນ",19.835863,104.561303,12.2,21.3,24.3,860,21.8,54,,60.3,63.0,1.0,21,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:20+07:00,Asia/Bangkok,90457,LA08,Xainyabouli,ໄຊຍະບູລີ,LA0802,Khop,ຄອບ,"Khob Secondary School - Khob, Xayabouli ມັດທະຍົມ ເມືອງຄອບ","Khob Secondary School - Khob, Xayabouli ມັດທະຍົມ ເມືອງຄອບ",19.699713,100.5572,52.2,79.7,88.9,4446,23.0,52,,40.7,40.0,2.0,22,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:59+07:00,Asia/Bangkok,90458,LA08,Xainyabouli,ໄຊຍະບູລີ,LA0803,Hongsa,ຫົງສາ,"Hongsa Secondary School - Hongsa, Xaignabouly ມັດທະຍົມສົມບູນ ຫົງສາ","Hongsa Secondary School - Hongsa, Xaignabouly ມັດທະຍົມສົມບູນ ຫົງສາ",19.70693,101.342893,45.0,66.0,75.7,1834,24.8,48,,107.6,114.0,1.0,24,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:20+07:00,Asia/Bangkok,90459,LA08,Xainyabouli,ໄຊຍະບູລີ,LA0806,Phiang,ພຽງ,Phiang - Xaignabouly,Phiang - Xaignabouly,19.094645,101.529558,18.1,26.8,34.8,1559,27.2,47,,82.7,88.0,1.0,29,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:25+07:00,Asia/Bangkok,90460,LA08,Xainyabouli,ໄຊຍະບູລີ,LA0807,Paklay,ປາກລາຍ,Parklai - Xaignabouly,Parklai - Xaignabouly,18.220795,101.405717,25.2,39.3,47.3,1605,24.8,59,,69.8,74.0,1.0,25,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:26+07:00,Asia/Bangkok,90462,LA08,Xainyabouli,ໄຊຍະບູລີ,LA0811,Xaisathan,ໄຊສະຖານ,Xaysathan - Xaignabouly,Xaysathan - Xaignabouly,19.414884,101.325032,33.7,50.3,63.2,2601,23.2,49,,217.8,211.0,1.0,22,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-05 00:00:01.378000+07:00,2026-03-04 23:59:50+07:00,Asia/Bangkok,90463,LA08,Xainyabouli,ໄຊຍະບູລີ,LA0801,Xainyabouli,ໄຊຍະບູລີ,"Ekaphab Secondary School - Xayabury, Xayabury ມັດທະຍົມ ເອກະພາບ","Ekaphab Secondary School - Xayabury, Xayabury ມັດທະຍົມ ເອກະພາບ",19.237566,101.714751,36.4,52.5,67.5,2943,26.6,48,,126.8,133.0,1.0,27,UNICEF ,https://www.unicef.org/laos/
