time,dateTimeLocalFetch,timestamp,timezone,locationId,province_pcode,province_en,province_lo,district_pcode,district_en,district_lo,locationName,publicLocationName,latitude,longitude,pm01,pm02,pm10,pm003Count,atmp,rhum,rco2,tvoc,tvocIndex,noxIndex,heatindex,publicContributorName,publicPlaceUrl
0000,2026-08-27 00:00:04.098000+07:00,2026-08-26 23:59:31+07:00,Asia/Bangkok,90402,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0106,Xaithani,ໄຊທານີ,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,3.4,6.3,6.3,406,31.5,53,,67.2,71.0,1.0,42,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-27 00:00:04.098000+07:00,2026-08-26 23:59:08+07:00,Asia/Bangkok,90407,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0102,Sikhottabong,ສີໂຄດຕະບອງ,"Chansavang Secondary School - Sikhottabong, Vientiane Capital ມັດທະຍົມ ຈັນສະຫວ່າງ","Chansavang Secondary School - Sikhottabong, Vientiane Capital ມັດທະຍົມ ຈັນສະຫວ່າງ",18.024146,102.520739,2.9,4.5,4.8,342,30.7,54,,41.5,41.0,1.0,40,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-27 00:00:04.098000+07:00,2026-08-26 23:59:55+07:00,Asia/Bangkok,90410,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0105,Naxaythong,ນາຊາຍທອງ,"Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ","Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ",18.068595,102.535866,8.0,21.5,24.4,819,30.4,57,,150.0,155.0,1.0,40,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-27 00:00:04.098000+07:00,2026-08-26 23:59:25+07:00,Asia/Bangkok,90412,LA02,Phongsali,ຜົ້ງສາລີ,LA0202,Mai,ໃໝ່,May - Phongsaly,May - Phongsaly,21.172583,102.722705,0.0,0.30000000000000004,0.5,152,28.1,60,,50.8,52.0,1.0,33,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-27 00:00:04.098000+07:00,2026-08-26 23:59:31+07:00,Asia/Bangkok,90413,LA02,Phongsali,ຜົ້ງສາລີ,LA0203,Khoua,ຂວາ,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ","Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",21.078865,102.505833,0.0,0.0,0.30000000000000004,182,27.6,64,,125.2,132.0,1.0,32,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-27 00:00:04.098000+07:00,2026-08-26 23:59:48+07:00,Asia/Bangkok,90414,LA02,Phongsali,ຜົ້ງສາລີ,LA0204,Samphan,ສຳພັນ,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,,,,199,28.1,62,,47.4,48.0,1.0,33,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-27 00:00:04.098000+07:00,2026-08-26 23:59:27+07:00,Asia/Bangkok,90421,LA03,Louangnamtha,ຫຼວງນ້ຳທາ,LA0302,Sing,ສິງ,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,1.0,2.7,3.7,335,28.1,60,,30.1,27.0,2.0,33,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-27 00:00:04.098000+07:00,2026-08-26 23:59:08+07:00,Asia/Bangkok,90422,LA03,Louangnamtha,ຫຼວງນ້ຳທາ,LA0305,Naleh,ນາແລ,Nalae - Louangnamtha,Nalae - Louangnamtha,20.536617,101.447461,0.30000000000000004,0.30000000000000004,0.8,188,28.4,61,,49.9,51.0,1.0,34,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-27 00:00:04.098000+07:00,2026-08-26 23:59:41+07:00,Asia/Bangkok,90425,LA04,Oudomxai,ອຸດົມໄຊ,LA0403,Namoh,ນາໝໍ້,"Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້","Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້",20.914061,101.764456,2.3,2.3,2.3,337,27.3,64,,100.6,107.0,1.0,31,UNICEF ,https://www.unicef.org/laos/
0000,2026-08-27 00:00:04.098000+07:00,2026-08-26 23:59:21+07:00,Asia/Bangkok,90428,LA04,Oudomxai,ອຸດົມໄຊ,LA0406,Houn,ຮຸນ,"Hoon Secondary School - Hoon, Oudomxay ມັດທະຍົມ ເມືອງຮຸນ","Hoon Secondary School - Hoon, Oudomxay ມັດທະຍົມ ເມືອງຮຸນ",20.146431,101.467765,2.8,5.0,5.7,455,31.0,53,,136.2,142.0,1.0,41,UNICEF ,https://www.unicef.org/laos/
