time,dateTimeLocalFetch,timestamp,timezone,locationId,province_pcode,province_en,province_lo,district_pcode,district_en,district_lo,locationName,publicLocationName,latitude,longitude,pm01,pm02,pm10,pm003Count,atmp,rhum,rco2,tvoc,tvocIndex,noxIndex,heatindex,publicContributorName,publicPlaceUrl
0000,2026-04-09 00:00:01.633000+07:00,2026-04-08 23:59:21+07:00,Asia/Bangkok,90402,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0106,Xaithani,ໄຊທານີ,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,56.3,86.0,90.6,4553.0,33.4,31.0,,76.3,81.0,1.0,38.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-04-09 00:00:01.633000+07:00,2026-04-08 23:59:04+07:00,Asia/Bangkok,90410,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0105,Naxaythong,ນາຊາຍທອງ,"Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ","Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ",18.068595,102.535866,83.3,133.0,144.9,6650.0,30.6,41.0,,561.2,383.0,1.0,35.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-04-09 00:00:01.633000+07:00,2026-04-08 23:59:10+07:00,Asia/Bangkok,90411,LA02,Phongsali,ຜົ້ງສາລີ,LA0201,Phongsali,ຜົ້ງສາລີ,d83bda1bc98c Phongsaly - Phongsaly,d83bda1bc98c Phongsaly - Phongsaly,21.695,102.085,33.6,51.2,63.6,2574.0,27.8,35.0,,89.2,95.0,2.0,28.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-04-09 00:00:01.633000+07:00,2026-04-08 23:59:51+07:00,Asia/Bangkok,90412,LA02,Phongsali,ຜົ້ງສາລີ,LA0202,Mai,ໃໝ່,May - Phongsaly,May - Phongsaly,21.172583,102.722705,43.7,68.7,76.8,3474.0,26.0,57.0,,28.5,25.0,1.0,26.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-04-09 00:00:01.633000+07:00,2026-04-08 23:59:28+07:00,Asia/Bangkok,90413,LA02,Phongsali,ຜົ້ງສາລີ,LA0203,Khoua,ຂວາ,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ","Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",21.078865,102.505833,41.8,63.9,74.0,3477.0,27.2,54.0,,49.9,51.0,1.0,29.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-04-09 00:00:01.633000+07:00,2026-04-08 23:59:53+07:00,Asia/Bangkok,90414,LA02,Phongsali,ຜົ້ງສາລີ,LA0204,Samphan,ສຳພັນ,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,,,,3624.0,25.6,55.0,,35.8,34.0,1.0,26.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-04-09 00:00:01.633000+07:00,2026-04-08 23:59:42+07:00,Asia/Bangkok,90421,LA03,Louangnamtha,ຫຼວງນ້ຳທາ,LA0302,Sing,ສິງ,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,39.5,63.5,74.3,3327.0,28.1,46.0,,130.3,136.0,1.0,30.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-04-09 00:00:01.633000+07:00,2026-04-08 23:59:22+07:00,Asia/Bangkok,90425,LA04,Oudomxai,ອຸດົມໄຊ,LA0403,Namoh,ນາໝໍ້,"Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້","Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້",20.914061,101.764456,42.8,61.7,71.8,3261.0,25.9,52.0,,196.0,194.0,1.0,26.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-04-09 00:00:01.633000+07:00,2026-04-09 00:00:01+07:00,Asia/Bangkok,90427,LA04,Oudomxai,ອຸດົມໄຊ,LA0405,Beng,ແບງ,Beng - Oudomxai,Beng - Oudomxai,20.296295,101.639666,69.4,106.3,116.5,5478.0,29.2,39.0,,72.7,77.0,1.0,31.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-04-09 00:00:01.633000+07:00,2026-04-08 23:59:23+07:00,Asia/Bangkok,90428,LA04,Oudomxai,ອຸດົມໄຊ,LA0406,Houn,ຮຸນ,"Hoon Secondary School - Hoon, Oudomxay ມັດທະຍົມ ເມືອງຮຸນ","Hoon Secondary School - Hoon, Oudomxay ມັດທະຍົມ ເມືອງຮຸນ",20.146431,101.467765,37.3,56.3,68.3,4696.0,32.9,35.0,,114.5,121.0,1.0,38.0,UNICEF ,https://www.unicef.org/laos/
