time,dateTimeLocalFetch,timestamp,timezone,locationId,province_pcode,province_en,province_lo,district_pcode,district_en,district_lo,locationName,publicLocationName,latitude,longitude,pm01,pm02,pm10,pm003Count,atmp,rhum,rco2,tvoc,tvocIndex,noxIndex,heatindex,publicContributorName,publicPlaceUrl
0000,2026-03-16 00:00:05.782000+07:00,2026-03-15 23:59:42+07:00,Asia/Bangkok,84195,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0107,Hatxayfong,ຫາດຊາຍຟອງ,"Salakham Secondary School - Hadxaifong District, Vientiane Capital","Salakham Secondary School - Hadxaifong District, Vientiane Capital",17.880817,102.648658,30.5,45.3,56.0,2244.0,26.7,49.0,,251.6,236.0,1.0,27.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-16 00:00:05.782000+07:00,2026-03-15 23:59:19+07:00,Asia/Bangkok,90402,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0106,Xaithani,ໄຊທານີ,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,44.7,64.8,74.7,3618.0,27.8,46.0,,348.4,295.0,1.0,30.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-16 00:00:05.782000+07:00,2026-03-15 23:59:27+07:00,Asia/Bangkok,90405,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0109,Pakngum,ປາກງື່ມ,Mayparkngum - Vientiane Capital,Mayparkngum - Vientiane Capital,18.185205,103.05687,19.8,27.1,27.7,985.0,26.6,49.0,,134.1,140.0,1.0,27.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-16 00:00:05.782000+07:00,2026-03-15 23:59:31+07:00,Asia/Bangkok,90410,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0105,Naxaythong,ນາຊາຍທອງ,"Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ","Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ",18.068595,102.535866,40.1,57.7,71.2,3246.0,27.0,49.0,,248.7,234.0,1.0,28.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-16 00:00:05.782000+07:00,2026-03-15 23:59:18+07:00,Asia/Bangkok,90412,LA02,Phongsali,ຜົ້ງສາລີ,LA0202,Mai,ໃໝ່,May - Phongsaly,May - Phongsaly,21.172583,102.722705,4.8,10.9,13.3,540.0,23.4,51.0,,39.9,39.0,7.0,23.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-16 00:00:05.782000+07:00,2026-03-16 00:00:00+07:00,Asia/Bangkok,90414,LA02,Phongsali,ຜົ້ງສາລີ,LA0204,Samphan,ສຳພັນ,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,2.5,5.3,5.7,362.0,22.1,55.0,,25.4,21.0,1.0,21.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-16 00:00:05.782000+07:00,2026-03-15 23:59:08+07:00,Asia/Bangkok,90421,LA03,Louangnamtha,ຫຼວງນ້ຳທາ,LA0302,Sing,ສິງ,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,30.0,45.8,56.6,2182.0,23.8,54.0,,131.3,137.0,1.0,23.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-16 00:00:05.782000+07:00,2026-03-15 23:59:43+07:00,Asia/Bangkok,90424,LA04,Oudomxai,ອຸດົມໄຊ,LA0402,La,ຫຼາ,"La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ","La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ",20.870865,102.110246,21.3,30.0,32.7,550.0,23.0,56.0,,63.6,67.0,1.0,22.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-16 00:00:05.782000+07:00,2026-03-15 23:59:17+07:00,Asia/Bangkok,90425,LA04,Oudomxai,ອຸດົມໄຊ,LA0403,Namoh,ນາໝໍ້,"Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້","Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້",20.914061,101.764456,27.5,41.0,51.1,1846.0,22.2,56.0,,173.1,175.0,1.0,21.0,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-16 00:00:05.782000+07:00,2026-03-15 23:59:55+07:00,Asia/Bangkok,90427,LA04,Oudomxai,ອຸດົມໄຊ,LA0405,Beng,ແບງ,Beng - Oudomxai,Beng - Oudomxai,20.296295,101.639666,20.0,30.9,34.8,1055.0,23.7,52.0,,86.4,92.0,1.0,23.0,UNICEF ,https://www.unicef.org/laos/
