time,dateTimeLocalFetch,timestamp,timezone,locationId,province_pcode,province_en,province_lo,district_pcode,district_en,district_lo,locationName,publicLocationName,latitude,longitude,pm01,pm02,pm10,pm003Count,atmp,rhum,rco2,tvoc,tvocIndex,noxIndex,heatindex,publicContributorName,publicPlaceUrl
0000,2026-03-13 00:00:01.435000+07:00,2026-03-12 23:59:30+07:00,Asia/Bangkok,84195,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0107,Hatxayfong,ຫາດຊາຍຟອງ,"Salakham Secondary School - Hadxaifong District, Vientiane Capital","Salakham Secondary School - Hadxaifong District, Vientiane Capital",17.880817,102.648658,23.3,35.6,41.3,1537,25.2,54,,105.6,112.0,1.0,25,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-13 00:00:01.435000+07:00,2026-03-12 23:59:20+07:00,Asia/Bangkok,90402,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0106,Xaithani,ໄຊທານີ,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,34.3,60.2,73.3,2785,24.9,56,,203.0,200.0,1.0,25,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-13 00:00:01.435000+07:00,2026-03-12 23:59:20+07:00,Asia/Bangkok,90410,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0105,Naxaythong,ນາຊາຍທອງ,"Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ","Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ",18.068595,102.535866,20.1,30.1,31.9,1079,25.7,53,,50.8,52.0,2.0,26,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-13 00:00:01.435000+07:00,2026-03-12 23:59:19+07:00,Asia/Bangkok,90412,LA02,Phongsali,ຜົ້ງສາລີ,LA0202,Mai,ໃໝ່,May - Phongsaly,May - Phongsaly,21.172583,102.722705,14.6,24.5,28.9,933,21.1,58,,46.6,47.0,1.0,19,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-13 00:00:01.435000+07:00,2026-03-12 23:59:47+07:00,Asia/Bangkok,90414,LA02,Phongsali,ຜົ້ງສາລີ,LA0204,Samphan,ສຳພັນ,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,7.0,15.5,16.5,618,21.9,59,,99.9,106.0,3.0,21,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-13 00:00:01.435000+07:00,2026-03-12 23:59:55+07:00,Asia/Bangkok,90415,LA02,Phongsali,ຜົ້ງສາລີ,LA0205,Bounnua,ບຸນເໜືອ,Boon Neua - Phongsaly,Boon Neua - Phongsaly,21.656203,101.907985,6.2,13.7,15.6,577,20.5,57,,70.0,74.0,2.0,19,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-13 00:00:01.435000+07:00,2026-03-12 23:59:27+07:00,Asia/Bangkok,90421,LA03,Louangnamtha,ຫຼວງນ້ຳທາ,LA0302,Sing,ສິງ,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,12.3,23.8,25.2,877,21.8,58,,43.2,43.0,2.0,21,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-13 00:00:01.435000+07:00,2026-03-12 23:59:28+07:00,Asia/Bangkok,90424,LA04,Oudomxai,ອຸດົມໄຊ,LA0402,La,ຫຼາ,"La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ","La Secondary School - La, Oudomxai ມັດທະຍົມສົມບູນ ເມືອງຫລາ",20.870865,102.110246,0.7000000000000001,4.5,4.5,171,22.4,57,,50.6,52.0,1.0,21,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-13 00:00:01.435000+07:00,2026-03-12 23:59:24+07:00,Asia/Bangkok,90425,LA04,Oudomxai,ອຸດົມໄຊ,LA0403,Namoh,ນາໝໍ້,"Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້","Namor Secondary School - Namor, Oudomxay ມັດທະຍົມ ເມືອງນາໝໍ້",20.914061,101.764456,4.0,6.3,6.4,483,20.7,59,,37.4,36.0,1.0,19,UNICEF ,https://www.unicef.org/laos/
0000,2026-03-13 00:00:01.435000+07:00,2026-03-12 23:59:44+07:00,Asia/Bangkok,90428,LA04,Oudomxai,ອຸດົມໄຊ,LA0406,Houn,ຮຸນ,"Hoon Secondary School - Hoon, Oudomxay ມັດທະຍົມ ເມືອງຮຸນ","Hoon Secondary School - Hoon, Oudomxay ມັດທະຍົມ ເມືອງຮຸນ",20.146431,101.467765,13.7,18.1,19.4,1758,26.4,46,,50.8,52.0,1.0,26,UNICEF ,https://www.unicef.org/laos/
