time,dateTimeLocalFetch,timestamp,timezone,locationId,province_pcode,province_en,province_lo,district_pcode,district_en,district_lo,locationName,publicLocationName,latitude,longitude,pm01,pm02,pm10,pm003Count,atmp,rhum,rco2,tvoc,tvocIndex,noxIndex,heatindex,publicContributorName,publicPlaceUrl
0000,2025-09-28 00:00:00.686000+07:00,2025-09-27 16:59:02+00:00,Asia/Bangkok,84195,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0107,Hatxayfong,ຫາດຊາຍຟອງ,"Salakham Secondary School - Hadxaifong District, Vientiane Capital","Salakham Secondary School - Hadxaifong District, Vientiane Capital",17.880817,102.648658,7.42,17.75,20.33,757.92,28.15,60.16,,77.36225,82.17,1.0,32.8,UNICEF Laos AQM Project,https://www.unicef.org/laos/
0000,2025-09-28 00:00:00.686000+07:00,2025-09-27 16:59:03+00:00,Asia/Bangkok,90402,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0106,Xaithani,ໄຊທານີ,"Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ","Sathit Secondary School - Xaythani, Vientiane Capital ມັດທະຍົມ ສາທິດ",18.035248,102.63994,21.25,30.58,34.58,1229.08,27.4,63.62,,148.12701,153.0,1.0,31.1,UNICEF Laos AQM Project,https://www.unicef.org/laos/
0000,2025-09-28 00:00:00.686000+07:00,2025-09-27 16:59:58+00:00,Asia/Bangkok,90405,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0109,Pakngum,ປາກງື່ມ,Mayparkngum - Vientiane Capital,Mayparkngum - Vientiane Capital,18.185205,103.05687,0.25,1.92,3.33,248.0,28.09,60.24,,56.795166,59.0,1.0,32.8,UNICEF Laos AQM Project,https://www.unicef.org/laos/
0000,2025-09-28 00:00:00.686000+07:00,2025-09-27 16:59:00+00:00,Asia/Bangkok,90410,LA01,Vientiane Capital,ນະຄອນຫຼວງ ວຽງຈັນ,LA0105,Naxaythong,ນາຊາຍທອງ,"Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ","Naxaithong Secondary School - Naxaithong, Vientiane Capital ມັດທະຍົມ ນາຊາຍທອງ",18.068595,102.535866,29.33,44.17,54.17,2154.92,28.2,61.24,,116.54127,123.0,1.0,33.3,UNICEF Laos AQM Project,https://www.unicef.org/laos/
0000,2025-09-28 00:00:00.686000+07:00,2025-09-27 16:59:59+00:00,Asia/Bangkok,90411,LA02,Phongsali,ຜົ້ງສາລີ,LA0201,Phongsali,ຜົ້ງສາລີ,d83bda1bc98c Phongsaly - Phongsaly,d83bda1bc98c Phongsaly - Phongsaly,21.695,102.085,0.0,0.0,0.08,114.83,23.95,56.99,,49.9435,51.0,1.0,23.3,UNICEF Laos AQM Project,https://www.unicef.org/laos/
0000,2025-09-28 00:00:00.686000+07:00,2025-09-27 16:59:51+00:00,Asia/Bangkok,90412,LA02,Phongsali,ຜົ້ງສາລີ,LA0202,Mai,ໃໝ່,May - Phongsaly,May - Phongsaly,21.172583,102.722705,0.0,0.0,0.5,152.33,27.05,58.66,,59.39656,62.0,1.0,29.4,UNICEF Laos AQM Project,https://www.unicef.org/laos/
0000,2025-09-28 00:00:00.686000+07:00,2025-09-27 16:59:27+00:00,Asia/Bangkok,90413,LA02,Phongsali,ຜົ້ງສາລີ,LA0203,Khoua,ຂວາ,"Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ","Natoon Secondary School - Khua, Phongsaly ມັດທະຍົມສົມບູນ ນາຕູ່ນ",21.078865,102.505833,1.0,2.0,3.5,298.33,26.64,58.64,,39.065197,38.0,1.0,28.3,UNICEF Laos AQM Project,https://www.unicef.org/laos/
0000,2025-09-28 00:00:00.686000+07:00,2025-09-27 16:59:26+00:00,Asia/Bangkok,90414,LA02,Phongsali,ຜົ້ງສາລີ,LA0204,Samphan,ສຳພັນ,"Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ","Naxay Secondary School - Samphanh, Phongsaly ມັດທະຍົມສົມບູນ ນາໄຊ",21.346014,102.349329,0.0,1.17,1.42,227.25,25.63,62.53,,51.644928,53.0,1.0,26.0,UNICEF Laos AQM Project,https://www.unicef.org/laos/
0000,2025-09-28 00:00:00.686000+07:00,2025-09-27 16:59:13+00:00,Asia/Bangkok,90419,LA03,Louangnamtha,ຫຼວງນ້ຳທາ,LA0303,Long,ລອງ,"Long Secondary School - Long, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງລອງ","Long Secondary School - Long, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງລອງ",20.962029,100.82109,0.0,0.0,0.67,136.67,27.13,56.93,,55.07069,57.0,1.0,29.4,UNICEF Laos AQM Project,https://www.unicef.org/laos/
0000,2025-09-28 00:00:00.686000+07:00,2025-09-27 16:59:03+00:00,Asia/Bangkok,90421,LA03,Louangnamtha,ຫຼວງນ້ຳທາ,LA0302,Sing,ສິງ,"Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ","Sing Secondary School - Sing, LuangNamtha ມັດທະຍົມສົມບູນ ເມືອງສິງ",21.190223,101.144937,0.0,0.08,0.25,200.75,26.59,56.28,,49.9435,51.0,1.0,27.0,UNICEF Laos AQM Project,https://www.unicef.org/laos/
